date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2025-05-15,Nugaal,Garoowe,Garowe,1418,8.4,48.48,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SOS,62529.03,109.41
2025-05-15,Nugaal,Garoowe,Garowe,1418,8.4,48.48,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,SOS,52552.26,91.95
2025-05-15,Nugaal,Garoowe,Garowe,1418,8.4,48.48,vegetables and fruits,Onions,173,KG,aggregate,Retail,SOS,38683.87,67.69
2025-05-15,Sanaag,Ceerigaabo,Ceerigaabo,1416,10.62,47.37,cereals and tubers,Pasta,112,KG,aggregate,Retail,SLS,17070.97,
2025-05-15,Sanaag,Ceerigaabo,Ceerigaabo,1416,10.62,47.37,cereals and tubers,Potatoes,83,KG,aggregate,Retail,SLS,10974.19,
2025-05-15,Sanaag,Ceerigaabo,Ceerigaabo,1416,10.62,47.37,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SLS,12387.09,
2025-05-15,Sanaag,Ceerigaabo,Ceerigaabo,1416,10.62,47.37,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SLS,13800,
2025-05-15,Sanaag,Ceerigaabo,Ceerigaabo,1416,10.62,47.37,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,SLS,98903.21,
2025-05-15,Sanaag,Ceerigaabo,Ceerigaabo,1416,10.62,47.37,milk and dairy,Milk (camel),342,L,aggregate,Retail,SLS,16529.03,
2025-05-15,Sanaag,Ceerigaabo,Ceerigaabo,1416,10.62,47.37,miscellaneous food,Salt,185,KG,aggregate,Retail,SLS,10877.42,
2025-05-15,Sanaag,Ceerigaabo,Ceerigaabo,1416,10.62,47.37,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SLS,14670.96,
2025-05-15,Sanaag,Ceerigaabo,Ceerigaabo,1416,10.62,47.37,non-food,Fuel (diesel),284,L,aggregate,Retail,SLS,11370.97,
2025-05-15,Sanaag,Ceerigaabo,Ceerigaabo,1416,10.62,47.37,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,SLS,21851.61,
2025-05-15,Sanaag,Ceerigaabo,Ceerigaabo,1416,10.62,47.37,vegetables and fruits,Onions,173,KG,aggregate,Retail,SLS,14564.51,
2025-05-15,Shabelle Dhexe,Cadale,Cadale,6611,2.76,46.32,cereals and tubers,Maize (white),67,KG,aggregate,Retail,SOS,14781.74,25.86
2025-05-15,Shabelle Dhexe,Cadale,Cadale,6611,2.76,46.32,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,32709.68,57.23
2025-05-15,Shabelle Dhexe,Cadale,Cadale,6611,2.76,46.32,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SOS,19893.74,34.81
2025-05-15,Shabelle Dhexe,Cadale,Cadale,6611,2.76,46.32,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SOS,14304.29,25.03
2025-05-15,Shabelle Dhexe,Cadale,Cadale,6611,2.76,46.32,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SOS,13050,22.83
2025-05-15,Shabelle Dhexe,Cadale,Cadale,6611,2.76,46.32,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SOS,20104.52,35.18
2025-05-15,Shabelle Dhexe,Cadale,Cadale,6611,2.76,46.32,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,SOS,177455.55,310.51
2025-05-15,Shabelle Dhexe,Cadale,Cadale,6611,2.76,46.32,miscellaneous food,Salt,185,KG,aggregate,Retail,SOS,39399.42,68.94
2025-05-15,Shabelle Dhexe,Cadale,Cadale,6611,2.76,46.32,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,28002.22,49
2025-05-15,Shabelle Dhexe,Cadale,Cadale,6611,2.76,46.32,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SOS,39480.48,69.08
2025-05-15,Shabelle Dhexe,Jowhar,Jowhar,2108,2.78,45.5,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,31241.16,54.67
2025-05-15,Shabelle Dhexe,Jowhar,Jowhar,2108,2.78,45.5,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SOS,24462.03,42.8
2025-05-15,Shabelle Dhexe,Jowhar,Jowhar,2108,2.78,45.5,"meat, fish and eggs",Livestock (Goat),383,Head,aggregate,Retail,SOS,2364443.05,4137.26
2025-05-15,Shabelle Dhexe,Jowhar,Jowhar,2108,2.78,45.5,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,SOS,173647.21,303.84
2025-05-15,Shabelle Dhexe,Jowhar,Jowhar,2108,2.78,45.5,milk and dairy,Milk (camel),342,L,aggregate,Retail,SOS,30831.06,53.95
2025-05-15,Shabelle Dhexe,Jowhar,Jowhar,2108,2.78,45.5,miscellaneous food,Salt,185,KG,aggregate,Retail,SOS,17773.55,31.1
2025-05-15,Shabelle Dhexe,Jowhar,Jowhar,2108,2.78,45.5,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SOS,29205,51.1
2025-05-15,Shabelle Dhexe,Jowhar,Jowhar,2108,2.78,45.5,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,SOS,30419.35,53.23
2025-05-15,Shabelle Dhexe,Jowhar,Jowhar,2108,2.78,45.5,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,30201.35,52.85
2025-05-15,Shabelle Dhexe,Jowhar,Jowhar,2108,2.78,45.5,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SOS,53506.58,93.62
2025-05-15,Shabelle Dhexe,Jowhar,Jowhar,2108,2.78,45.5,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,SOS,32643.06,57.12
2025-05-15,Sool,Laas Caanood,Laas Caanood,2590,8.48,47.36,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,41741.94,73.04
2025-05-15,Sool,Laas Caanood,Laas Caanood,2590,8.48,47.36,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SOS,35780.64,62.61
2025-05-15,Sool,Laas Caanood,Laas Caanood,2590,8.48,47.36,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SOS,42774.19,74.85
2025-05-15,Sool,Laas Caanood,Laas Caanood,2590,8.48,47.36,"meat, fish and eggs",Livestock (Goat),383,Head,aggregate,Retail,SOS,2783870.88,4871.17
2025-05-15,Sool,Laas Caanood,Laas Caanood,2590,8.48,47.36,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,SOS,312838.7,547.4
2025-05-15,Sool,Laas Caanood,Laas Caanood,2590,8.48,47.36,miscellaneous food,Salt,185,KG,aggregate,Retail,SOS,16696.77,29.22
2025-05-15,Sool,Laas Caanood,Laas Caanood,2590,8.48,47.36,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,SOS,40000,69.99
2025-05-15,Sool,Laas Caanood,Laas Caanood,2590,8.48,47.36,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,33393.55,58.43
2025-05-15,Sool,Laas Caanood,Laas Caanood,2590,8.48,47.36,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SOS,75135.48,131.47
2025-05-15,Sool,Laas Caanood,Laas Caanood,2590,8.48,47.36,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,SOS,65193.55,114.07
2025-05-15,Sool,Laas Caanood,Laas Caanood,2590,8.48,47.36,vegetables and fruits,Onions,173,KG,aggregate,Retail,SOS,46348.39,81.1
2025-05-15,Sool,Taleex,Taleex,6592,9.15,48.42,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,40129.03,70.22
2025-05-15,Sool,Taleex,Taleex,6592,9.15,48.42,cereals and tubers,Potatoes,83,KG,aggregate,Retail,SOS,33641.93,58.87
2025-05-15,Sool,Taleex,Taleex,6592,9.15,48.42,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SOS,35341.94,61.84
2025-05-15,Sool,Taleex,Taleex,6592,9.15,48.42,"meat, fish and eggs",Livestock (Goat),383,Head,aggregate,Retail,SOS,2968000,5193.35
2025-05-15,Sool,Taleex,Taleex,6592,9.15,48.42,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,SOS,305548.41,534.64
2025-05-15,Sool,Taleex,Taleex,6592,9.15,48.42,miscellaneous food,Salt,185,KG,aggregate,Retail,SOS,16803.23,29.4
2025-05-15,Sool,Taleex,Taleex,6592,9.15,48.42,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,32112.9,56.19
2025-05-15,Sool,Taleex,Taleex,6592,9.15,48.42,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,SOS,61967.74,108.43
2025-05-15,Sool,Taleex,Taleex,6592,9.15,48.42,vegetables and fruits,Onions,173,KG,aggregate,Retail,SOS,43164.52,75.53
2025-05-15,Sool,Xudun,Xudun,6593,9.15,47.48,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,34479.36,60.33
2025-05-15,Sool,Xudun,Xudun,6593,9.15,47.48,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SOS,30017.42,52.52
2025-05-15,Sool,Xudun,Xudun,6593,9.15,47.48,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SOS,29872.9,52.27
2025-05-15,Sool,Xudun,Xudun,6593,9.15,47.48,"meat, fish and eggs",Livestock (Goat),383,Head,aggregate,Retail,SOS,2827096.85,4946.8
2025-05-15,Sool,Xudun,Xudun,6593,9.15,47.48,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,SOS,254741.95,445.74
2025-05-15,Sool,Xudun,Xudun,6593,9.15,47.48,miscellaneous food,Salt,185,KG,aggregate,Retail,SOS,15922.58,27.86
2025-05-15,Sool,Xudun,Xudun,6593,9.15,47.48,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SOS,43464.52,76.05
2025-05-15,Sool,Xudun,Xudun,6593,9.15,47.48,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,SOS,38064.52,66.6
2025-05-15,Sool,Xudun,Xudun,6593,9.15,47.48,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,31574.19,55.25
2025-05-15,Sool,Xudun,Xudun,6593,9.15,47.48,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SOS,65793.55,115.12
2025-05-15,Sool,Xudun,Xudun,6593,9.15,47.48,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,SOS,50112.9,87.69
2025-05-15,Sool,Xudun,Xudun,6593,9.15,47.48,vegetables and fruits,Onions,173,KG,aggregate,Retail,SOS,33314.84,58.29
2025-05-15,Togdheer,Burco,Burco,1415,9.53,45.54,cereals and tubers,Pasta,112,KG,aggregate,Retail,SLS,16309.68,
2025-05-15,Togdheer,Burco,Burco,1415,9.53,45.54,cereals and tubers,Potatoes,83,KG,aggregate,Retail,SLS,10709.68,
2025-05-15,Togdheer,Burco,Burco,1415,9.53,45.54,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SLS,11458.06,
2025-05-15,Togdheer,Burco,Burco,1415,9.53,45.54,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SLS,12329.03,
2025-05-15,Togdheer,Burco,Burco,1415,9.53,45.54,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SLS,10097.42,
2025-05-15,Togdheer,Burco,Burco,1415,9.53,45.54,"meat, fish and eggs",Livestock (Goat),383,Head,aggregate,Retail,SLS,1302257.92,
2025-05-15,Togdheer,Burco,Burco,1415,9.53,45.54,milk and dairy,Milk (camel),342,L,aggregate,Retail,SLS,17041.29,
2025-05-15,Togdheer,Burco,Burco,1415,9.53,45.54,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SLS,12451.61,
2025-05-15,Togdheer,Burco,Burco,1415,9.53,45.54,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,SLS,12451.61,
2025-05-15,Togdheer,Burco,Burco,1415,9.53,45.54,non-food,Fuel (diesel),284,L,aggregate,Retail,SLS,13190.32,
2025-05-15,Togdheer,Burco,Burco,1415,9.53,45.54,vegetables and fruits,Onions,173,KG,aggregate,Retail,SLS,12138.71,
2025-05-15,Woqooyi Galbeed,Berbera,Berbera,1412,10.44,45.01,cereals and tubers,Maize (white),67,KG,aggregate,Retail,SLS,11693.55,
2025-05-15,Woqooyi Galbeed,Berbera,Berbera,1412,10.44,45.01,cereals and tubers,Pasta,112,KG,aggregate,Retail,SLS,17354.84,
2025-05-15,Woqooyi Galbeed,Berbera,Berbera,1412,10.44,45.01,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SLS,12645.16,
2025-05-15,Woqooyi Galbeed,Berbera,Berbera,1412,10.44,45.01,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SLS,14903.22,
2025-05-15,Woqooyi Galbeed,Berbera,Berbera,1412,10.44,45.01,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SLS,11532.26,
2025-05-15,Woqooyi Galbeed,Berbera,Berbera,1412,10.44,45.01,"meat, fish and eggs",Livestock (Goat),383,Head,aggregate,Retail,SLS,1454838.49,
2025-05-15,Woqooyi Galbeed,Berbera,Berbera,1412,10.44,45.01,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SLS,13870.97,
2025-05-15,Woqooyi Galbeed,Berbera,Berbera,1412,10.44,45.01,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,SLS,13870.97,
2025-05-15,Woqooyi Galbeed,Berbera,Berbera,1412,10.44,45.01,non-food,Fuel (diesel),284,L,aggregate,Retail,SLS,11706.45,
2025-05-15,Woqooyi Galbeed,Berbera,Berbera,1412,10.44,45.01,vegetables and fruits,Onions,173,KG,aggregate,Retail,SLS,13709.68,
2025-05-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Pasta,112,KG,aggregate,Retail,SLS,16521.29,
2025-05-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Potatoes,83,KG,aggregate,Retail,SLS,10725.16,
2025-05-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SLS,11763.87,
2025-05-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SLS,10255.48,
2025-05-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SLS,12098.71,
2025-05-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,"meat, fish and eggs",Livestock (Goat),383,Head,aggregate,Retail,SLS,1193677.4,
2025-05-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,SLS,83405.16,
2025-05-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SLS,13003.87,
2025-05-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,SLS,12064.51,
2025-05-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,non-food,Fuel (diesel),284,L,aggregate,Retail,SLS,12945.16,
2025-05-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SLS,25000,
2025-05-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,vegetables and fruits,Onions,173,KG,aggregate,Retail,SLS,15854.84,
2025-06-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Maize (white),67,KG,aggregate,Retail,SLS,7500,
2025-06-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Pasta,112,KG,aggregate,Retail,SLS,14000,
2025-06-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Potatoes,83,KG,aggregate,Retail,SLS,8000,
2025-06-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SLS,9000,
2025-06-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SLS,8000,
2025-06-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SLS,8500,
2025-06-15,Awdal,Borama,Borama,1413,9.94,43.18,"meat, fish and eggs",Livestock (Goat),383,Head,aggregate,Retail,SLS,1000000,
2025-06-15,Awdal,Borama,Borama,1413,9.94,43.18,miscellaneous food,Salt,185,KG,aggregate,Retail,SLS,10000,
2025-06-15,Awdal,Borama,Borama,1413,9.94,43.18,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SLS,10000,
2025-06-15,Awdal,Borama,Borama,1413,9.94,43.18,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,SLS,10000,
2025-06-15,Awdal,Borama,Borama,1413,9.94,43.18,non-food,Fuel (diesel),284,L,aggregate,Retail,SLS,8700,
2025-06-15,Awdal,Borama,Borama,1413,9.94,43.18,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SLS,21000,
2025-06-15,Awdal,Borama,Borama,1413,9.94,43.18,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,SLS,16000,
2025-06-15,Bakool,Ceel Barde,Ceel Barde,6622,4.83,43.66,cereals and tubers,Maize (white),67,KG,aggregate,Retail,SOS,22270.34,38.97
2025-06-15,Bakool,Ceel Barde,Ceel Barde,6622,4.83,43.66,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,34830,60.94
2025-06-15,Bakool,Ceel Barde,Ceel Barde,6622,4.83,43.66,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SOS,26460,46.3
2025-06-15,Bakool,Ceel Barde,Ceel Barde,6622,4.83,43.66,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SOS,24300,42.52
2025-06-15,Bakool,Ceel Barde,Ceel Barde,6622,4.83,43.66,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SOS,35910,62.83
2025-06-15,Bakool,Ceel Barde,Ceel Barde,6622,4.83,43.66,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SOS,21600,37.8
2025-06-15,Bakool,Ceel Barde,Ceel Barde,6622,4.83,43.66,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,SOS,153062.07,267.83
2025-06-15,Bakool,Ceel Barde,Ceel Barde,6622,4.83,43.66,miscellaneous food,Salt,185,KG,aggregate,Retail,SOS,13500,23.62
2025-06-15,Bakool,Ceel Barde,Ceel Barde,6622,4.83,43.66,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SOS,36180,63.31
2025-06-15,Bakool,Ceel Barde,Ceel Barde,6622,4.83,43.66,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,SOS,27000,47.24
2025-06-15,Bakool,Ceel Barde,Ceel Barde,6622,4.83,43.66,vegetables and fruits,Onions,173,KG,aggregate,Retail,SOS,56430,98.74
2025-06-15,Bakool,Rab Dhuure,Rab Dhuure,6625,4.35,43.16,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,33020,57.78
2025-06-15,Bakool,Rab Dhuure,Rab Dhuure,6625,4.35,43.16,cereals and tubers,Potatoes,83,KG,aggregate,Retail,SOS,31872.41,55.77
2025-06-15,Bakool,Rab Dhuure,Rab Dhuure,6625,4.35,43.16,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SOS,30420,53.23
2025-06-15,Bakool,Rab Dhuure,Rab Dhuure,6625,4.35,43.16,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SOS,25480,44.58
2025-06-15,Bakool,Rab Dhuure,Rab Dhuure,6625,4.35,43.16,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SOS,29640,51.86
2025-06-15,Bakool,Rab Dhuure,Rab Dhuure,6625,4.35,43.16,"meat, fish and eggs",Livestock (Goat),383,Head,aggregate,Retail,SOS,1524137.93,2666.91
2025-06-15,Bakool,Rab Dhuure,Rab Dhuure,6625,4.35,43.16,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,SOS,137190.35,240.05
2025-06-15,Bakool,Rab Dhuure,Rab Dhuure,6625,4.35,43.16,miscellaneous food,Salt,185,KG,aggregate,Retail,SOS,16640,29.12
